index,active_qubit_count_per_index,avg_toffoli_gates_per_run_in_bin,phase_name
4993345,899,205.000000,tlm_square
4995760,899,215.000000,tlm_square
4998176,899,240.000000,tlm_square
5000591,899,210.000000,tlm_square
5003007,899,226.000000,tlm_square
5005422,899,198.000000,tlm_square
5007838,899,236.000000,tlm_square
5010253,899,201.000000,tlm_square
5012669,899,210.000000,tlm_square
5015084,899,219.000000,tlm_square
5017500,899,228.000000,tlm_square
5019915,899,237.000000,tlm_square
5022330,899,203.000000,tlm_square
5024746,899,212.000000,tlm_square
5027161,899,241.000000,tlm_square
5029577,899,199.000000,tlm_square
5031992,899,210.000000,tlm_square
5034408,899,255.000000,tlm_square
5036823,899,193.000000,tlm_square
5039239,899,197.000000,tlm_square
5041654,899,222.000000,tlm_square
5044070,899,241.000000,tlm_square
5046485,899,233.000000,tlm_square
5048900,899,227.000000,tlm_square
5051316,899,219.000000,tlm_square
5053731,899,213.000000,tlm_square
5056147,899,206.000000,tlm_square
5058562,899,198.000000,tlm_square
5060978,899,194.000000,tlm_square
5063393,899,237.000000,tlm_square
5065809,899,241.000000,tlm_square
5068224,899,245.000000,tlm_square
5070639,899,192.000000,tlm_square
5073055,899,183.000000,tlm_square
5075470,899,254.000000,tlm_square
5077886,899,197.000000,tlm_square
5080301,899,178.000000,tlm_square
5082717,899,245.000000,tlm_square
5085132,899,241.000000,tlm_square
5087548,899,237.000000,tlm_square
5089963,899,197.000000,tlm_square
5092379,899,196.000000,tlm_square
5094794,899,203.000000,tlm_square
5097209,899,210.000000,tlm_square
5099625,899,217.000000,tlm_square
5102040,899,224.000000,tlm_square
5104456,899,231.000000,tlm_square
5106871,899,238.000000,tlm_square
5109287,899,237.000000,tlm_square
5111702,899,197.000000,tlm_square
5114118,899,193.000000,tlm_square
5116533,899,230.000000,tlm_square
5118949,899,235.000000,tlm_square
5121364,899,179.000000,tlm_square
5123779,899,261.000000,tlm_square
5126195,899,174.000000,tlm_square
5128610,899,241.000000,tlm_square
5131026,899,237.000000,tlm_square
5133441,899,206.000000,tlm_square
5135857,899,210.000000,tlm_square
5138272,899,226.000000,tlm_square
5140688,899,216.000000,tlm_square
5143103,899,192.000000,tlm_square
5145518,899,242.000000,tlm_square
5147934,899,210.000000,tlm_square
5150349,899,222.000000,tlm_square
5152765,899,198.000000,tlm_square
5155180,899,220.000000,tlm_square
5157596,899,213.000000,tlm_square
5160011,899,213.000000,tlm_square
5162427,899,207.000000,tlm_square
5164842,899,210.000000,tlm_square
5167258,1026,564.000000,tlm_square
5169673,899,520.000000,tlm_square
5172088,1027,141.136857,tlm_square
5174504,1145,170.000000,tlm_square
5176919,1023,169.462877,tlm_square
5179335,1056,3.510306,tlm_square
5181750,1060,163.000000,tlm_square
5184166,1017,160.520390,tlm_square
5186581,1024,152.496011,tlm_square
5188997,995,3.495346,tlm_square
5191412,1128,258.000000,tlm_square
5193828,898,60.983267,tlm_square
5196243,1151,252.000000,tlm_square
5198658,898,86.790337,tlm_square
5201074,897,182.984597,tlm_square
5203489,1131,250.000000,tlm_square
5205905,937,151.582558,tlm_square
5208320,947,219.490137,tlm_square
5210736,1028,246.000000,tlm_square
5213151,899,60.977394,tlm_square
5215567,910,209.985705,tlm_square
5217982,945,199.494902,tlm_square
5220397,944,115.527593,tlm_square
5222813,1020,224.000000,tlm_square
5225228,906,167.132646,tlm_square
5227644,932,207.477948,tlm_square
5230059,944,159.011857,tlm_square
5232475,898,209.004433,tlm_square
5234890,929,209.006981,tlm_square
5237306,944,163.508865,tlm_square
5239721,897,203.036569,tlm_square
5242137,926,209.023160,tlm_square
5244552,944,168.535239,tlm_square
5246967,899,546.512411,tlm_square
5249383,1026,536.000000,tlm_square
5251798,899,204.000000,tlm_square
5254214,899,227.000000,tlm_square
5256629,899,208.000000,tlm_square
5259045,899,227.000000,tlm_square
5261460,899,208.000000,tlm_square
5263876,899,225.000000,tlm_square
5266291,899,214.000000,tlm_square
5268707,899,230.000000,tlm_square
5271122,899,184.000000,tlm_square
5273537,899,257.000000,tlm_square
5275953,899,204.000000,tlm_square
5278368,899,213.000000,tlm_square
5280784,899,222.000000,tlm_square
5283199,899,231.000000,tlm_square
5285615,899,204.000000,tlm_square
5288030,899,201.000000,tlm_square
5290446,899,255.000000,tlm_square
5292861,899,175.000000,tlm_square
5295276,899,266.000000,tlm_square
5297692,899,189.000000,tlm_square
5300107,899,193.000000,tlm_square
5302523,899,262.000000,tlm_square
5304938,899,224.000000,tlm_square
5307354,899,203.000000,tlm_square
5309769,899,207.000000,tlm_square
5312185,899,211.000000,tlm_square
5314600,899,215.000000,tlm_square
5317016,899,219.000000,tlm_square
5319431,899,223.000000,tlm_square
5321846,899,227.000000,tlm_square
5324262,899,231.000000,tlm_square
5326677,899,235.000000,tlm_square
5329093,899,221.000000,tlm_square
5331508,899,177.000000,tlm_square
5333924,899,207.000000,tlm_square
5336339,899,249.000000,tlm_square
5338755,899,253.000000,tlm_square
5341170,643,256.000000,tlm_square
5350015,773,2844.000000,tlm_forward_multiply
5365291,870,2469.000000,tlm_forward_multiply
5380567,786,2856.000000,tlm_forward_multiply
5395843,855,2457.000000,tlm_forward_multiply
5411118,795,2784.000000,tlm_forward_multiply
5426394,849,2513.000000,tlm_forward_multiply
5441670,795,2684.000000,tlm_forward_multiply
5456945,797,2533.000000,tlm_forward_multiply
5472221,1041,2636.000000,tlm_forward_multiply
5487497,821,2664.000000,tlm_forward_multiply
5502772,890,2513.000000,tlm_forward_multiply
5518048,1035,2672.000000,tlm_forward_multiply
5533324,802,2658.000000,tlm_forward_multiply
5548600,862,2507.000000,tlm_forward_multiply
5563875,1024,2577.000000,tlm_forward_multiply
5579151,804,2689.000000,tlm_forward_multiply
5594427,805,2646.000000,tlm_forward_multiply
5609702,812,2551.000000,tlm_forward_multiply
5624978,869,2517.000000,tlm_forward_multiply
5640254,935,2629.000000,tlm_forward_multiply
5655529,981,2542.000000,tlm_forward_multiply
5670805,1008,2555.000000,tlm_forward_multiply
5686081,1015,2583.000000,tlm_forward_multiply
5701357,1000,2614.000000,tlm_forward_multiply
5716632,963,2606.000000,tlm_forward_multiply
5731908,907,2563.000000,tlm_forward_multiply
5747184,831,2603.000000,tlm_forward_multiply
5762459,816,2570.000000,tlm_forward_multiply
5777735,817,2491.000000,tlm_forward_multiply
5793011,999,2550.000000,tlm_forward_multiply
5808286,848,2629.000000,tlm_forward_multiply
5823562,828,2428.000000,tlm_forward_multiply
5838838,946,2608.000000,tlm_forward_multiply
5854114,840,2481.000000,tlm_forward_multiply
5869389,935,2553.000000,tlm_forward_multiply
5884665,838,2463.000000,tlm_forward_multiply
5899941,839,2546.000000,tlm_forward_multiply
5915216,970,2485.000000,tlm_forward_multiply
5930492,832,2421.000000,tlm_forward_multiply
5945768,858,2530.000000,tlm_forward_multiply
5961043,880,2478.000000,tlm_forward_multiply
5976319,866,2432.000000,tlm_forward_multiply
5991595,836,2484.000000,tlm_forward_multiply
6006871,968,2458.000000,tlm_forward_multiply
6022146,850,2408.000000,tlm_forward_multiply
6037422,841,2445.000000,tlm_forward_multiply
6052698,843,2377.000000,tlm_forward_multiply
6067973,947,2370.000000,tlm_forward_multiply
6083249,949,2389.000000,tlm_forward_multiply
6098525,947,2407.000000,tlm_forward_multiply
6113800,901,2328.000000,tlm_forward_multiply
6129076,885,2311.000000,tlm_forward_multiply
6144352,884,2323.000000,tlm_forward_multiply
6159627,910,2256.000000,tlm_forward_multiply
6174903,858,2239.000000,tlm_forward_multiply
6190179,857,2171.000000,tlm_forward_multiply
6205455,866,2109.000000,tlm_forward_multiply
6220730,900,2094.000000,tlm_forward_multiply
6236006,864,2053.000000,tlm_forward_multiply
6251282,896,2015.000000,tlm_forward_multiply
6266557,876,1834.000000,tlm_forward_multiply
6281833,1136,1967.418772,tlm_forward_multiply
6297109,1134,2502.079122,tlm_forward_multiply
6312384,1140,2602.928302,tlm_forward_multiply
6327660,1135,1987.734818,tlm_forward_multiply
6342936,1136,1993.198360,tlm_forward_multiply
6358212,1130,1762.977948,tlm_forward_multiply
6373487,1134,1806.338209,tlm_forward_multiply
6388763,1134,1880.455120,tlm_forward_multiply
6404039,1124,1827.651596,tlm_forward_multiply
6419314,1144,1540.490691,tlm_forward_multiply
6434590,1150,1985.645279,tlm_forward_multiply
6449866,1147,1858.941600,tlm_forward_multiply
6465141,1123,1669.542996,tlm_forward_multiply
6480417,1140,1792.191379,tlm_forward_multiply
6495693,1143,1862.682624,tlm_forward_multiply
6510969,1150,1911.745678,tlm_forward_multiply
6526244,1138,1628.389074,tlm_forward_multiply
6541520,1152,1793.322363,tlm_forward_multiply
6556796,1141,1878.844858,tlm_forward_multiply
6572071,1145,1891.539894,tlm_forward_multiply
6587347,1123,1722.005652,tlm_forward_multiply
6602623,1124,1610.724623,tlm_forward_multiply
6617898,1151,2051.398050,tlm_forward_multiply
6633174,1150,1810.413675,tlm_forward_multiply
6648450,1120,1906.796321,tlm_forward_multiply
6663726,1136,1604.084885,tlm_forward_multiply
6679001,1126,2008.636968,tlm_forward_multiply
6694277,1130,1799.025488,tlm_forward_multiply
6709553,1149,1960.981383,tlm_forward_multiply
6724828,1134,1720.209441,tlm_forward_multiply
6740104,1139,1704.481161,tlm_forward_multiply
6755380,1144,2051.862921,tlm_forward_multiply
6770655,1131,1878.902261,tlm_forward_multiply
6785931,1117,1956.210771,tlm_forward_multiply
6801207,1136,1650.972850,tlm_forward_multiply
6816482,1133,1879.913010,tlm_forward_multiply
6831758,1151,1937.540337,tlm_forward_multiply
6847034,1126,1903.329012,tlm_forward_multiply
6862310,1115,1942.803191,tlm_forward_multiply
6877585,1127,1708.155474,tlm_forward_multiply
6892861,1145,1776.735483,tlm_forward_multiply
6908137,1133,2056.871786,tlm_forward_multiply
6923412,1136,1842.897496,tlm_forward_multiply
6938688,1118,1943.727837,tlm_forward_multiply
6953964,1122,1852.295102,tlm_forward_multiply
6969239,1125,1678.910793,tlm_forward_multiply
6984515,1146,1935.219193,tlm_forward_multiply
6999791,1144,2040.855164,tlm_forward_multiply
7015067,1130,1845.250665,tlm_forward_multiply
7030342,1110,2066.695257,tlm_forward_multiply
7045618,1133,1788.152704,tlm_forward_multiply
7060894,1118,1989.474845,tlm_forward_multiply
7076169,1135,2130.621676,tlm_forward_multiply
7091445,1126,2055.443152,tlm_forward_multiply
7106721,1110,1936.735040,tlm_forward_multiply
7121996,1127,1777.480164,tlm_forward_multiply
7137272,1147,2265.723293,tlm_forward_multiply
7152548,1123,1982.530585,tlm_forward_multiply
7167824,1107,2075.553524,tlm_forward_multiply
7183099,1149,1821.926862,tlm_forward_multiply
7198375,1132,1990.729942,tlm_forward_multiply
7213651,1152,2167.204012,tlm_forward_multiply
7228926,1135,2004.156472,tlm_forward_multiply
7244202,1107,2068.957336,tlm_forward_multiply
7259478,1108,1774.993462,tlm_forward_multiply
7274753,1143,2025.522717,tlm_forward_multiply
7290029,1135,2178.306738,tlm_forward_multiply
7305305,1109,2007.697806,tlm_forward_multiply
7320581,1105,2084.715536,tlm_forward_multiply
7335856,1119,1804.138409,tlm_forward_multiply
7351132,1140,2037.478280,tlm_forward_multiply
7366408,1113,2164.242797,tlm_forward_multiply
7381683,1114,1991.728391,tlm_forward_multiply
7396959,1101,2090.964761,tlm_forward_multiply
7412235,1127,1905.029366,tlm_forward_multiply
7427510,1114,1827.030142,tlm_forward_multiply
7442786,1146,2278.068595,tlm_forward_multiply
7458062,1128,2027.954233,tlm_forward_multiply
7473338,1103,2048.609153,tlm_forward_multiply
7488613,1100,2078.969747,tlm_forward_multiply
7503889,1101,1828.151485,tlm_forward_multiply
7519165,1141,2032.722296,tlm_forward_multiply
7534440,1140,2170.964096,tlm_forward_multiply
7549716,1106,2040.551197,tlm_forward_multiply
7564992,1118,2062.356605,tlm_forward_multiply
7580267,1111,2083.060395,tlm_forward_multiply
7595543,1105,1827.547983,tlm_forward_multiply
7610819,1147,2071.855053,tlm_forward_multiply
7626094,1151,2167.212877,tlm_forward_multiply
7641370,1123,2020.577460,tlm_forward_multiply
7656646,1143,2079.060727,tlm_forward_multiply
7671922,1096,2087.841645,tlm_forward_multiply
7687197,1149,1937.008422,tlm_forward_multiply
7702473,1096,1902.368462,tlm_forward_multiply
7717749,1109,2134.635195,tlm_forward_multiply
7733024,1102,2175.118573,tlm_forward_multiply
7748300,1131,2038.302194,tlm_forward_multiply
7763576,1141,2098.829233,tlm_forward_multiply
7778851,1092,2095.132092,tlm_forward_multiply
7794127,1149,1978.204676,tlm_forward_multiply
7809403,1094,1886.330895,tlm_forward_multiply
7824679,1145,2134.951463,tlm_forward_multiply
7839954,1103,2187.209885,tlm_forward_multiply
7855230,1139,2049.142287,tlm_forward_multiply
7870506,1121,2030.088209,tlm_forward_multiply
7885781,1097,2147.327238,tlm_forward_multiply
7901057,1091,2090.686392,tlm_forward_multiply
7916333,1149,2010.725288,tlm_forward_multiply
7931608,1103,1899.843528,tlm_forward_multiply
7946884,1090,2104.994016,tlm_forward_multiply
7962160,1142,2246.626330,tlm_forward_multiply
7977436,1129,2091.944592,tlm_forward_multiply
7992711,1112,2031.716090,tlm_forward_multiply
8007987,1133,2164.651707,tlm_forward_multiply
8023263,1086,2119.208112,tlm_forward_multiply
8038538,1096,2118.068595,tlm_forward_multiply
8053814,1097,1952.942487,tlm_forward_multiply
8069090,1087,1956.989140,tlm_forward_multiply
8084365,1088,2177.220966,tlm_forward_multiply
8099641,1120,2222.769393,tlm_forward_multiply
8114917,1152,2117.229610,tlm_forward_multiply
8130193,1096,2041.465869,tlm_forward_multiply
8145468,1127,2143.386414,tlm_forward_multiply
8160744,1084,2160.687057,tlm_forward_multiply
8176020,1085,2147.443595,tlm_forward_multiply
8191295,1111,2120.562278,tlm_forward_multiply
8206571,1109,1970.669991,tlm_forward_multiply
8221847,1084,2012.875000,tlm_forward_multiply
8237122,1083,2187.688497,tlm_forward_multiply
8252398,1135,2268.207225,tlm_forward_multiply
8267674,1152,2117.480053,tlm_forward_multiply
8282949,1131,2125.909464,tlm_forward_multiply
8298225,1088,2145.246121,tlm_forward_multiply
8313501,1084,2160.403923,tlm_forward_multiply
8328777,1080,2168.940160,tlm_forward_multiply
8344052,1104,2166.468307,tlm_forward_multiply
8359328,1149,2103.313387,tlm_forward_multiply
8374604,1086,1996.586104,tlm_forward_multiply
8389879,1078,2054.420324,tlm_forward_multiply
8405155,1077,2210.638963,tlm_forward_multiply
8420431,1139,2293.328347,tlm_forward_multiply
8435706,1103,2144.979167,tlm_forward_multiply
8450982,1093,2164.070811,tlm_forward_multiply
8466258,1119,2099.068927,tlm_forward_multiply
8481534,1110,2197.056627,tlm_forward_multiply
8496809,1089,2237.797651,tlm_forward_multiply
8512085,1075,2180.208444,tlm_forward_multiply
8527361,1097,2168.969193,tlm_forward_multiply
8542636,1098,2177.541223,tlm_forward_multiply
8557912,1084,2072.270390,tlm_forward_multiply
8573188,1074,2070.120124,tlm_forward_multiply
8588463,1089,2081.305408,tlm_forward_multiply
8603739,1073,2288.408134,tlm_forward_multiply
8619015,1080,2281.503989,tlm_forward_multiply
8634291,1132,2195.257646,tlm_forward_multiply
8649566,1138,2199.438941,tlm_forward_multiply
8664842,1127,2176.168551,tlm_forward_multiply
8680118,1116,2111.563608,tlm_forward_multiply
8695393,1097,2266.496121,tlm_forward_multiply
8710669,1071,2242.260084,tlm_forward_multiply
8725945,1068,2195.825576,tlm_forward_multiply
8741220,1069,2206.941822,tlm_forward_multiply
8756496,1149,2209.215647,tlm_forward_multiply
8771772,1081,2209.945146,tlm_forward_multiply
8787048,1098,2138.014849,tlm_forward_multiply
8802323,1076,2109.123670,tlm_forward_multiply
8817599,1072,2112.503546,tlm_forward_multiply
8832875,1104,2163.961104,tlm_forward_multiply
8848150,1068,2294.490359,tlm_forward_multiply
8863426,1114,2283.770058,tlm_forward_multiply
8878702,1126,2294.076684,tlm_forward_multiply
8893977,1124,2201.900044,tlm_forward_multiply
8909253,1152,2214.415226,tlm_forward_multiply
8924529,1090,2225.411348,tlm_forward_multiply
8939805,1139,2223.321587,tlm_forward_multiply
8955080,1085,2158.149490,tlm_forward_multiply
8970356,1123,2250.482824,tlm_forward_multiply
8985632,1113,2259.772828,tlm_forward_multiply
9000907,1061,2318.530918,tlm_forward_multiply
9016183,1062,2231.772496,tlm_forward_multiply
9031459,1063,2233.347739,tlm_forward_multiply
9046734,1111,2256.761192,tlm_forward_multiply
9062010,1149,2226.096742,tlm_forward_multiply
9077286,1107,2272.210993,tlm_forward_multiply
9092561,1149,2224.567930,tlm_forward_multiply
9107837,1112,2217.473072,tlm_forward_multiply
9123113,1109,2167.591755,tlm_forward_multiply
9138389,1081,2203.767952,tlm_forward_multiply
9153664,1070,2193.691157,tlm_forward_multiply
9168940,1060,2207.927416,tlm_forward_multiply
9184216,1066,2215.737810,tlm_forward_multiply
9199491,1074,2246.178635,tlm_forward_multiply
9214767,1059,2354.932846,tlm_forward_multiply
9230043,1058,2237.960550,tlm_forward_multiply
9245318,1140,2339.862921,tlm_forward_multiply
9260594,1094,2333.976507,tlm_forward_multiply
9275870,1063,2236.256316,tlm_forward_multiply
9291146,1133,2270.875332,tlm_forward_multiply
9306421,1084,2270.081228,tlm_forward_multiply
9321697,1152,2258.549978,tlm_forward_multiply
9336973,1151,2273.513187,tlm_forward_multiply
9352248,1108,2300.803302,tlm_forward_multiply
9367524,1086,2264.155253,tlm_forward_multiply
9382800,1068,2266.722961,tlm_forward_multiply
9398075,1130,2284.411348,tlm_forward_multiply
9413351,1118,2283.930740,tlm_forward_multiply
9428627,1083,2274.292664,tlm_forward_multiply
9443903,1059,2266.319814,tlm_forward_multiply
9459178,1084,2266.914229,tlm_forward_multiply
9474454,1132,2262.878989,tlm_forward_multiply
9489730,1103,2263.272163,tlm_forward_multiply
9505005,1097,2276.537899,tlm_forward_multiply
9520281,1071,2316.448471,tlm_forward_multiply
9535557,1097,2335.604388,tlm_forward_multiply
9550832,1098,2294.898604,tlm_forward_multiply
9566108,1095,2330.108932,tlm_forward_multiply
9581384,1066,2330.962434,tlm_forward_multiply
9596660,1064,2303.662566,tlm_forward_multiply
9611935,1064,2316.267509,tlm_forward_multiply
9627211,1041,2289.611591,tlm_forward_multiply
9642487,1040,2350.908134,tlm_forward_multiply
9657762,1037,2399.493905,tlm_forward_multiply
9673038,1036,2337.119459,tlm_forward_multiply
9688314,1035,2363.081006,tlm_forward_multiply
9703589,1045,2328.137301,tlm_forward_multiply
9718865,1149,2375.962877,tlm_forward_multiply
9734141,1071,2551.503768,tlm_forward_multiply
9741870,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9742053,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9742236,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9742419,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9742601,769,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9742784,769,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9742967,770,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9743150,770,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9743333,780,56.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9743515,871,91.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9743698,963,91.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9743881,1018,18.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9744064,992,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9744246,966,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9744429,940,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9744612,914,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9744795,888,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9744978,862,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9745160,835,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9745343,809,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9745526,783,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9745709,770,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9745891,770,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9746074,770,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9746257,769,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9746440,769,28.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9746623,819,24.486037,tlm_coord_y_sub_final+tlm_coord_rsub_final
9746805,796,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9746988,769,1.489029,tlm_coord_y_sub_final+tlm_coord_rsub_final
9747171,789,7.941489,tlm_coord_y_sub_final+tlm_coord_rsub_final
9747354,769,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9747536,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9747719,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9747902,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9748085,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9748268,630,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9748450,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9748633,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9748816,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9748999,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9749182,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9749364,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9749547,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9749730,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9749913,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9750095,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9750278,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9750461,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9750644,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9750827,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9751009,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9751192,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9751375,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9751558,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9751740,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9751923,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9752106,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9752289,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9752472,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9752654,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9752837,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9753020,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9753203,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9753385,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9753568,769,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9753751,769,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9753934,770,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9754117,770,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9754299,775,50.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9754482,866,92.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9754665,958,91.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9754848,1020,23.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9755031,994,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9755213,967,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9755396,941,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9755579,915,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9755762,889,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9755944,863,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9756127,837,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9756310,811,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9756493,785,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9756676,770,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9756858,770,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9757041,770,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9757224,816,45.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9757407,816,7.486591,tlm_coord_y_sub_final+tlm_coord_rsub_final
9757589,786,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9757772,771,8.960106,tlm_coord_y_sub_final+tlm_coord_rsub_final
9757955,779,0.497784,tlm_coord_y_sub_final+tlm_coord_rsub_final
9758138,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9758321,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9758503,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9758686,768,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9758869,713,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9759052,531,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
9759234,512,0.000000,tlm_coord_y_sub_final+tlm_coord_rsub_final
